legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeRaw,segmentsArrivalTimeRaw,segmentsAirlineName,segmentsAirlineCode,segmentsCabinCode
7fd4b932-c447-4b7f-b637-bb4ede8cef78,2025-09-25,2025-09-28,MIA,DFW,FARE260,PT3H37M,3,1,1,1,155.0,204.22,2,1578,2025-09-28T08:00:00,2025-09-28T11:37:00,American Airlines,AA,coach
e41077a6-7975-48bb-84f0-1a55ebb0ac49,2025-09-25,2025-10-13,MIA,DFW,FARE362,PT1H42M,18,1,1,0,214.27,243.16000000000003,9,399,2025-10-13T12:00:00,2025-10-13T13:42:00,United,UA,business
7d81b2c9-6276-48d5-8996-52e551012ad7,2025-09-26,2025-10-23,ATL,BOS,FARE654,PT4H35M,27,0,0,1,218.39,245.92,10,1211,2025-10-23T17:30:00,2025-10-23T22:05:00,Delta,DL,business
27b3a1bd-d9e6-4c7f-a8f7-f49f055dd4fd,2025-09-26,2025-10-22,ATL,BOS,FARE703,PT2H8M,26,1,1,0,231.16,263.75,10,255,2025-10-22T07:45:00,2025-10-22T09:53:00,United,UA,coach
6696fe1f-1653-4b0b-9744-0e215377ca8c,2025-09-26,2025-10-13,ATL,BOS,FARE969,PT4H54M,17,1,1,1,126.91,176.53,8,1752,2025-10-13T17:00:00,2025-10-13T21:54:00,American Airlines,AA,business
bb191e5e-f234-4356-8994-a22cd79386f4,2025-09-26,2025-10-21,LAX,JFK,FARE517,PT2H52M,25,0,0,1,204.32,238.14,6,511,2025-10-21T08:15:00,2025-10-21T11:07:00,Delta,DL,coach
41442a93-bd6e-411c-b148-577a7151ca54,2025-09-26,2025-10-13,LAX,JFK,FARE295,PT2H4M,17,1,1,0,257.38,305.74,8,217,2025-10-13T11:30:00,2025-10-13T13:34:00,Delta,DL,business
c4b46038-05c3-4fee-b249-3c03dc3f849d,2025-09-26,2025-10-26,LAX,JFK,FARE881,PT4H59M,30,0,0,0,458.41,498.03000000000003,5,1081,2025-10-26T20:45:00,2025-10-27T01:44:00,JetBlue Airways,B6,business
f68ff614-91e5-41fb-bb14-d17439b42ed4,2025-09-26,2025-10-10,SFO,ORD,FARE395,PT4H45M,14,1,0,0,478.57,526.75,6,1418,2025-10-10T19:45:00,2025-10-11T00:30:00,American Airlines,AA,business
e9a26c2a-3217-41d1-b262-1bb79b057a9e,2025-09-26,2025-10-14,SFO,ORD,FARE575,PT3H28M,18,1,1,1,246.55,294.83000000000004,2,747,2025-10-14T17:30:00,2025-10-14T20:58:00,American Airlines,AA,coach
732eff1c-24fe-440d-bf97-4e36d91c20c2,2025-09-26,2025-10-18,SFO,ORD,FARE161,PT5H45M,22,0,1,0,351.58,382.91999999999996,5,864,2025-10-18T10:45:00,2025-10-18T16:30:00,United,UA,business
8867e257-5388-4922-a60f-740168f13e79,2025-09-26,2025-09-29,MIA,DFW,FARE308,PT3H55M,3,0,1,0,278.59,318.39,6,311,2025-09-29T19:30:00,2025-09-29T23:25:00,American Airlines,AA,business
45a6af7f-b49d-4f45-a28c-8504526a6876,2025-09-26,2025-10-25,MIA,DFW,FARE714,PT2H9M,29,0,1,0,348.35,397.55,5,1391,2025-10-25T20:30:00,2025-10-25T22:39:00,JetBlue Airways,B6,coach
e2138043-8ac8-4433-9ac2-c043334c490d,2025-09-26,2025-10-09,MIA,DFW,FARE837,PT2H28M,13,0,0,0,445.32,489.39,8,1069,2025-10-09T19:15:00,2025-10-09T21:43:00,United,UA,business
d89b3732-015e-4389-ad0a-89da2193e02e,2025-09-27,2025-10-26,ATL,BOS,FARE347,PT1H54M,29,0,0,1,406.78,439.62,9,1002,2025-10-26T09:00:00,2025-10-26T10:54:00,Delta,DL,coach
0652c748-a005-478e-a7f9-6aea68edbc36,2025-09-27,2025-10-22,ATL,BOS,FARE561,PT1H38M,25,0,0,0,110.69,132.2,2,1998,2025-10-22T17:15:00,2025-10-22T18:53:00,Delta,DL,business
d2be63ab-ddf0-48f6-8ce7-168364769f56,2025-09-27,2025-10-21,ATL,BOS,FARE251,PT3H23M,24,0,0,1,435.95,475.26,9,412,2025-10-21T07:45:00,2025-10-21T11:08:00,Delta,DL,business
691c08b5-fd7f-4317-a36c-cf0352c2e69c,2025-09-27,2025-10-07,LAX,JFK,FARE265,PT3H15M,10,1,1,0,265.13,311.78999999999996,1,632,2025-10-07T13:00:00,2025-10-07T16:15:00,United,UA,coach
723173cc-e093-426a-a65e-733edba7994d,2025-09-27,2025-10-06,LAX,JFK,FARE496,PT2H6M,9,0,0,1,308.98,354.91,2,1683,2025-10-06T11:45:00,2025-10-06T13:51:00,United,UA,coach
402fbf05-c0fc-4f02-bbbf-1c15668fd7c7,2025-09-27,2025-10-18,LAX,JFK,FARE462,PT1H32M,21,0,1,1,343.85,385.96000000000004,1,621,2025-10-18T12:15:00,2025-10-18T13:47:00,American Airlines,AA,coach
dceb1856-4feb-4e1c-94bc-1658295f369a,2025-09-27,2025-10-12,SFO,ORD,FARE394,PT2H21M,15,0,0,1,170.7,202.52999999999997,1,326,2025-10-12T10:15:00,2025-10-12T12:36:00,United,UA,coach
229226ac-5d25-4eda-9a6e-62ec41949efd,2025-09-27,2025-10-11,SFO,ORD,FARE452,PT1H55M,14,1,1,1,123.55,167.67,7,1502,2025-10-11T13:45:00,2025-10-11T15:40:00,United,UA,coach
ed499883-a3cd-4621-92eb-38e24cf7397e,2025-09-27,2025-10-11,SFO,ORD,FARE775,PT3H14M,14,0,1,1,257.65,294.69,7,1733,2025-10-11T05:30:00,2025-10-11T08:44:00,Delta,DL,coach
1536eec6-3322-451a-93e8-e391c1924507,2025-09-27,2025-10-20,MIA,DFW,FARE166,PT4H33M,23,1,1,1,191.8,221.02,8,666,2025-10-20T19:30:00,2025-10-21T00:03:00,United,UA,business
f8153a01-46ca-4ded-bef4-d811a9f8a2b5,2025-09-27,2025-10-02,MIA,DFW,FARE437,PT1H33M,5,1,1,1,472.94,517.42,5,1810,2025-10-02T08:15:00,2025-10-02T09:48:00,Delta,DL,business
8a19ec1a-3420-4f39-a71a-d0c1fd3b9b92,2025-09-27,2025-10-07,MIA,DFW,FARE201,PT3H14M,10,1,0,1,226.38,261.3,1,1246,2025-10-07T06:45:00,2025-10-07T09:59:00,American Airlines,AA,business
1a293007-e61d-47c6-a334-3eb89eb6c661,2025-09-28,2025-10-17,ATL,BOS,FARE392,PT2H19M,19,0,1,1,163.07,190.09,6,1227,2025-10-17T19:30:00,2025-10-17T21:49:00,Delta,DL,coach
97014c3b-7e21-4dc1-9012-e484d7511a44,2025-09-28,2025-10-25,ATL,BOS,FARE576,PT3H55M,27,1,0,1,485.8,506.44,10,402,2025-10-25T15:00:00,2025-10-25T18:55:00,American Airlines,AA,coach
e78f5bc7-4765-42f4-9e2b-b10eb327f555,2025-09-28,2025-10-17,ATL,BOS,FARE347,PT2H38M,19,1,1,0,382.97,419.01000000000005,2,385,2025-10-17T08:15:00,2025-10-17T10:53:00,JetBlue Airways,B6,business
ee8bff89-0a20-4098-b75e-26e8b572ea5b,2025-09-28,2025-10-02,LAX,JFK,FARE233,PT2H31M,4,0,0,1,283.91,332.76000000000005,3,1142,2025-10-02T17:00:00,2025-10-02T19:31:00,JetBlue Airways,B6,business
8027e9cd-c910-4bb9-a2cd-801339dbcd37,2025-09-28,2025-10-10,LAX,JFK,FARE526,PT1H46M,12,1,1,1,311.39,354.2,3,1627,2025-10-10T11:30:00,2025-10-10T13:16:00,American Airlines,AA,coach
621fb4b7-d1b6-43bc-a2d8-f6faed75db0f,2025-09-28,2025-10-18,LAX,JFK,FARE652,PT2H17M,20,1,0,1,330.56,379.0,9,1189,2025-10-18T08:45:00,2025-10-18T11:02:00,JetBlue Airways,B6,coach
74e5af09-20fb-436d-addb-6a05138cf1cd,2025-09-28,2025-09-29,SFO,ORD,FARE731,PT1H50M,1,0,0,1,399.55,441.17,1,1392,2025-09-29T13:45:00,2025-09-29T15:35:00,United,UA,business
e89ccd2e-6454-4aec-b959-a739672d0f41,2025-09-28,2025-10-19,SFO,ORD,FARE245,PT3H52M,21,1,0,0,285.02,311.37,1,361,2025-10-19T12:15:00,2025-10-19T16:07:00,Delta,DL,coach
5299d583-824b-49ac-9d64-93c361cc394e,2025-09-28,2025-10-06,SFO,ORD,FARE453,PT4H27M,8,1,0,0,464.79,485.04,6,1554,2025-10-06T15:15:00,2025-10-06T19:42:00,United,UA,coach
83ff626f-d72c-4668-9e17-82f094a210de,2025-09-28,2025-10-14,MIA,DFW,FARE565,PT2H24M,16,0,0,0,121.47,163.0,4,1631,2025-10-14T14:15:00,2025-10-14T16:39:00,United,UA,coach
9c140ab6-024a-4a96-9e6c-19e4cc5437a1,2025-09-28,2025-10-21,MIA,DFW,FARE181,PT4H42M,23,0,0,1,180.6,210.85,1,1830,2025-10-21T14:15:00,2025-10-21T18:57:00,JetBlue Airways,B6,business
73521a4d-da7a-4915-bdf7-f9edcfd959b1,2025-09-28,2025-10-03,MIA,DFW,FARE360,PT5H12M,5,1,1,1,240.02,278.17,8,505,2025-10-03T17:30:00,2025-10-03T22:42:00,JetBlue Airways,B6,coach
e3d4ffc1-43d0-4ec1-a377-18280d5db319,2025-09-29,2025-10-10,ATL,BOS,FARE586,PT3H49M,11,0,1,1,383.24,403.63,6,1660,2025-10-10T12:45:00,2025-10-10T16:34:00,American Airlines,AA,business
a664f0e8-8a24-4ec5-938e-5eabfa293087,2025-09-29,2025-10-09,ATL,BOS,FARE637,PT5H51M,10,1,0,0,334.01,361.9,2,305,2025-10-09T18:45:00,2025-10-10T00:36:00,United,UA,business
9e90a4fd-b205-4017-9eba-c8c528da48a1,2025-09-29,2025-10-04,ATL,BOS,FARE205,PT4H46M,5,1,0,1,368.07,409.96,6,1555,2025-10-04T06:00:00,2025-10-04T10:46:00,United,UA,business
11ab119f-dc1d-497a-bbb6-4411b1f9750a,2025-09-29,2025-10-15,LAX,JFK,FARE533,PT4H41M,16,0,1,1,178.43,221.15,6,593,2025-10-15T07:15:00,2025-10-15T11:56:00,United,UA,coach
b085f444-01b9-488f-9577-2c8ad2749f30,2025-09-29,2025-10-02,LAX,JFK,FARE677,PT1H53M,3,0,1,0,478.88,503.92,3,501,2025-10-02T17:30:00,2025-10-02T19:23:00,JetBlue Airways,B6,coach
74107449-7e66-4e41-8ba2-64ebed1eb2af,2025-09-29,2025-10-09,LAX,JFK,FARE618,PT4H27M,10,1,1,1,272.45,298.83,2,1409,2025-10-09T06:45:00,2025-10-09T11:12:00,JetBlue Airways,B6,business
8dbb1c0c-ce8a-43e4-b9ba-5ff61cd30581,2025-09-29,2025-09-30,SFO,ORD,FARE365,PT5H39M,1,0,0,0,159.43,184.10000000000002,3,916,2025-09-30T07:30:00,2025-09-30T13:09:00,Delta,DL,coach
5dc2c17d-d62a-49ac-a0c4-bad0fa9b9bb7,2025-09-29,2025-10-23,SFO,ORD,FARE832,PT5H29M,24,0,0,0,212.62,258.41,9,649,2025-10-23T15:00:00,2025-10-23T20:29:00,JetBlue Airways,B6,coach
dd654c6c-59c3-430f-afe4-fdd6ced88d3c,2025-09-29,2025-10-13,SFO,ORD,FARE450,PT2H23M,14,1,0,0,311.21,339.92999999999995,4,855,2025-10-13T05:30:00,2025-10-13T07:53:00,American Airlines,AA,coach
ac0c3058-13e5-44a8-892d-fef7758efee7,2025-09-29,2025-10-14,MIA,DFW,FARE310,PT3H37M,15,1,0,1,363.7,389.28999999999996,4,1538,2025-10-14T14:00:00,2025-10-14T17:37:00,JetBlue Airways,B6,coach
c7feccf3-6b02-49ee-8251-929af52c2fde,2025-09-29,2025-10-04,MIA,DFW,FARE118,PT2H53M,5,1,0,1,482.79,530.19,7,1777,2025-10-04T18:15:00,2025-10-04T21:08:00,American Airlines,AA,coach
3a07d945-a038-4f01-8aa7-5354986e14e2,2025-09-29,2025-10-15,MIA,DFW,FARE506,PT3H59M,16,1,1,1,471.91,503.02000000000004,2,1668,2025-10-15T16:45:00,2025-10-15T20:44:00,JetBlue Airways,B6,business
d7aaffbd-88ea-45c0-b920-fa8158304683,2025-09-30,2025-10-04,ATL,BOS,FARE776,PT2H36M,4,1,0,1,233.58,262.73,10,269,2025-10-04T18:30:00,2025-10-04T21:06:00,United,UA,business
a094ad97-41b0-45a5-a429-bf57f504361d,2025-09-30,2025-10-23,ATL,BOS,FARE344,PT3H47M,23,0,1,1,470.86,509.73,8,1016,2025-10-23T16:45:00,2025-10-23T20:32:00,American Airlines,AA,coach
181450dc-aa56-438b-99ee-f973780b42ea,2025-09-30,2025-10-06,ATL,BOS,FARE102,PT3H14M,6,1,1,1,348.2,395.99,1,1444,2025-10-06T20:15:00,2025-10-06T23:29:00,United,UA,business
de824f80-b7d9-4d35-a1ad-d0ad9586a5e1,2025-09-30,2025-10-29,LAX,JFK,FARE721,PT4H42M,29,0,0,0,198.57,238.54999999999998,4,1495,2025-10-29T19:45:00,2025-10-30T00:27:00,United,UA,coach
555652bb-7c25-4ae2-9768-aa8bdbba52f7,2025-09-30,2025-10-08,LAX,JFK,FARE856,PT2H5M,8,1,0,1,293.23,324.05,6,1971,2025-10-08T16:00:00,2025-10-08T18:05:00,JetBlue Airways,B6,coach
32338fc0-0457-4813-8d70-e4d6cf57c755,2025-09-30,2025-10-14,LAX,JFK,FARE478,PT5H35M,14,0,0,0,105.3,153.88,5,1329,2025-10-14T07:15:00,2025-10-14T12:50:00,American Airlines,AA,coach
22345735-710f-4453-8ed5-d93f897e90a3,2025-09-30,2025-10-26,SFO,ORD,FARE175,PT5H1M,26,1,0,1,222.07,246.29999999999998,2,1124,2025-10-26T14:00:00,2025-10-26T19:01:00,JetBlue Airways,B6,coach
4df75547-b71d-4898-a197-e7e7479e6017,2025-09-30,2025-10-30,SFO,ORD,FARE341,PT3H49M,30,1,0,1,112.97,157.06,2,348,2025-10-30T11:15:00,2025-10-30T15:04:00,United,UA,business
970851c1-fc46-4e91-837a-0d5a053ab409,2025-09-30,2025-10-05,SFO,ORD,FARE615,PT4H58M,5,1,0,1,358.18,383.69,2,737,2025-10-05T07:30:00,2025-10-05T12:28:00,United,UA,business
cca3ee81-c6de-4eb4-8530-183b7fe09c5c,2025-09-30,2025-10-30,MIA,DFW,FARE408,PT2H37M,30,1,0,0,466.32,514.18,8,1662,2025-10-30T19:15:00,2025-10-30T21:52:00,JetBlue Airways,B6,business
0f49870f-3796-476f-a1da-54ec4f74ee30,2025-09-30,2025-10-17,MIA,DFW,FARE249,PT3H3M,17,0,1,1,333.35,377.26,4,1646,2025-10-17T16:15:00,2025-10-17T19:18:00,Delta,DL,business
5620e838-fe88-4357-817a-22fb72f339b3,2025-09-30,2025-10-06,MIA,DFW,FARE903,PT3H7M,6,1,0,1,321.54,358.8,10,1950,2025-10-06T20:30:00,2025-10-06T23:37:00,United,UA,coach
25d20848-b502-4f65-bf8e-2f5e0b7dcb2b,2025-10-01,2025-10-15,ATL,BOS,FARE365,PT5H32M,14,0,0,1,462.07,510.5,6,926,2025-10-15T18:15:00,2025-10-15T23:47:00,Delta,DL,business
47590447-7d75-4a01-a81c-078f03357694,2025-10-01,2025-10-04,ATL,BOS,FARE362,PT2H4M,3,1,0,0,198.5,230.45,7,833,2025-10-04T11:15:00,2025-10-04T13:19:00,Delta,DL,business
c6fbafbf-f616-4952-ba04-8f443cc9695c,2025-10-01,2025-10-16,ATL,BOS,FARE144,PT3H56M,15,0,1,1,352.37,397.9,6,826,2025-10-16T16:15:00,2025-10-16T20:11:00,American Airlines,AA,business
24e9ba2e-c413-4e58-8c98-fbc407732f90,2025-10-01,2025-10-04,LAX,JFK,FARE529,PT3H39M,3,1,1,1,116.58,156.16,9,689,2025-10-04T15:15:00,2025-10-04T18:54:00,American Airlines,AA,business
836bfe61-4066-4691-8496-a12393469b3b,2025-10-01,2025-10-23,LAX,JFK,FARE516,PT4H28M,22,1,0,0,230.72,254.74,9,1471,2025-10-23T06:30:00,2025-10-23T10:58:00,American Airlines,AA,business
a027203a-0ab3-4757-ad19-1be3a6281810,2025-10-01,2025-10-19,LAX,JFK,FARE692,PT3H56M,18,0,1,1,230.87,255.55,2,605,2025-10-19T14:30:00,2025-10-19T18:26:00,Delta,DL,coach
da308f6a-7786-4a1e-a5fb-e9c1525bc33d,2025-10-01,2025-10-25,SFO,ORD,FARE119,PT4H19M,24,1,1,0,281.61,318.89,3,779,2025-10-25T18:45:00,2025-10-25T23:04:00,United,UA,coach
11e914aa-46ca-416d-9aed-ef9a20f6a2c6,2025-10-01,2025-10-08,SFO,ORD,FARE399,PT5H21M,7,1,0,0,456.12,503.52,7,1684,2025-10-08T11:30:00,2025-10-08T16:51:00,American Airlines,AA,business
2faee74d-77a5-4e84-bb16-459eb8d41e20,2025-10-01,2025-10-28,SFO,ORD,FARE689,PT2H25M,27,0,1,0,168.96,207.98000000000002,9,608,2025-10-28T15:45:00,2025-10-28T18:10:00,United,UA,coach
91cb35b8-8c91-403c-9b07-626812e6e2de,2025-10-01,2025-10-27,MIA,DFW,FARE967,PT2H43M,26,1,0,1,219.64,244.64999999999998,8,794,2025-10-27T08:45:00,2025-10-27T11:28:00,United,UA,business
081676fe-4a6d-4383-948d-327175dcd5f8,2025-10-01,2025-10-18,MIA,DFW,FARE534,PT4H50M,17,1,0,1,325.08,349.99,10,671,2025-10-18T08:15:00,2025-10-18T13:05:00,JetBlue Airways,B6,business
cf9b9747-314e-40a1-b1b7-f3864272da1e,2025-10-01,2025-10-16,MIA,DFW,FARE637,PT3H24M,15,0,0,1,301.48,331.25,5,1592,2025-10-16T15:15:00,2025-10-16T18:39:00,American Airlines,AA,coach
fa639618-166a-4367-aca6-9b21a46477b4,2025-10-02,2025-10-31,ATL,BOS,FARE751,PT3H3M,29,1,1,0,212.52,251.59,3,465,2025-10-31T09:45:00,2025-10-31T12:48:00,United,UA,coach
68f91440-ccba-484b-9418-6dc399678c5d,2025-10-02,2025-10-21,ATL,BOS,FARE369,PT4H22M,19,1,1,0,218.51,242.13,1,1626,2025-10-21T13:45:00,2025-10-21T18:07:00,United,UA,coach
4486505c-3745-4379-aa84-26c89444ba2f,2025-10-02,2025-10-03,ATL,BOS,FARE164,PT3H59M,1,0,0,1,299.3,342.86,7,1635,2025-10-03T11:00:00,2025-10-03T14:59:00,American Airlines,AA,coach
89a50f0b-c1bd-4be9-8f76-ad7aa65557f6,2025-10-02,2025-10-27,LAX,JFK,FARE580,PT3H55M,25,0,0,1,208.95,245.48,7,1734,2025-10-27T12:00:00,2025-10-27T15:55:00,American Airlines,AA,coach
05f9d8f4-639c-436f-8e33-5f46893278e0,2025-10-02,2025-10-25,LAX,JFK,FARE930,PT1H42M,23,1,0,0,137.37,162.78,2,1824,2025-10-25T17:00:00,2025-10-25T18:42:00,JetBlue Airways,B6,business
71fc0c75-b0d9-4f12-88e2-4ea370556890,2025-10-02,2025-10-08,LAX,JFK,FARE470,PT5H22M,6,1,1,0,248.13,272.64,4,668,2025-10-08T13:45:00,2025-10-08T19:07:00,American Airlines,AA,coach
ed88cb93-5db0-4690-8618-7fb43a7dab77,2025-10-02,2025-10-26,SFO,ORD,FARE586,PT4H40M,24,0,1,0,319.54,360.6,7,1125,2025-10-26T14:30:00,2025-10-26T19:10:00,United,UA,business
eb5ed1a4-4cfc-40b5-846e-92325eb85b62,2025-10-02,2025-10-23,SFO,ORD,FARE455,PT1H33M,21,1,0,0,233.88,282.62,4,1766,2025-10-23T16:15:00,2025-10-23T17:48:00,JetBlue Airways,B6,business
c18f9208-8097-45f0-ab02-0144ab0c714a,2025-10-02,2025-10-14,SFO,ORD,FARE464,PT3H26M,12,1,0,0,125.91,164.14,2,1368,2025-10-14T12:45:00,2025-10-14T16:11:00,Delta,DL,coach
a013e2ce-cb51-46f0-bf74-de44fef4013d,2025-10-02,2025-10-27,MIA,DFW,FARE925,PT4H47M,25,0,0,0,104.49,138.26,9,1887,2025-10-27T14:45:00,2025-10-27T19:32:00,United,UA,business
5de89601-62c4-4ca4-8909-e5ea84dbd95d,2025-10-02,2025-10-24,MIA,DFW,FARE232,PT2H43M,22,0,1,1,244.45,292.5,2,1495,2025-10-24T12:45:00,2025-10-24T15:28:00,Delta,DL,coach
10074aab-35e3-491e-a571-13d650370ec2,2025-10-02,2025-10-26,MIA,DFW,FARE877,PT4H51M,24,1,0,1,391.5,421.01,1,902,2025-10-26T15:45:00,2025-10-26T20:36:00,Delta,DL,coach
d3708ed5-9fe0-4ba2-a8b3-e268dfa841b0,2025-10-03,2025-10-21,ATL,BOS,FARE675,PT4H4M,18,0,1,1,193.74,216.52,4,1037,2025-10-21T06:45:00,2025-10-21T10:49:00,JetBlue Airways,B6,business
3d0fe5d1-44f8-4c61-9ae9-c6970fdaa566,2025-10-03,2025-10-09,ATL,BOS,FARE142,PT4H11M,6,1,0,1,335.46,366.54999999999995,7,1784,2025-10-09T13:15:00,2025-10-09T17:26:00,Delta,DL,business
56ce8f91-4fba-40ff-ac66-8d22fca9278c,2025-10-03,2025-10-08,ATL,BOS,FARE693,PT5H34M,5,0,1,1,379.52,409.02,1,399,2025-10-08T10:45:00,2025-10-08T16:19:00,Delta,DL,coach
318bd23a-5a6e-4639-a6a2-a64cc7477047,2025-10-03,2025-10-23,LAX,JFK,FARE320,PT3H57M,20,0,0,1,234.56,272.08,3,1047,2025-10-23T07:15:00,2025-10-23T11:12:00,JetBlue Airways,B6,business
553d78ee-10a9-4bcd-9279-9e099fa62fa5,2025-10-03,2025-10-22,LAX,JFK,FARE912,PT1H36M,19,0,1,1,120.36,167.66,7,1852,2025-10-22T07:15:00,2025-10-22T08:51:00,JetBlue Airways,B6,business
dda681f6-a29b-43b2-99e2-dbb90ca4fc32,2025-10-03,2025-10-22,LAX,JFK,FARE509,PT1H31M,19,0,1,1,483.15,505.0,8,1027,2025-10-22T09:45:00,2025-10-22T11:16:00,American Airlines,AA,business
721a62d9-9c5c-4c41-b7c6-fcc0c335cc2f,2025-10-03,2025-10-27,SFO,ORD,FARE742,PT2H44M,24,1,1,1,223.84,250.32,8,1369,2025-10-27T06:30:00,2025-10-27T09:14:00,United,UA,coach
17601ed0-e3e8-4e0d-b67d-3bd8351f0256,2025-10-03,2025-10-23,SFO,ORD,FARE238,PT3H59M,20,0,1,0,298.25,332.52,6,1145,2025-10-23T09:30:00,2025-10-23T13:29:00,American Airlines,AA,business
fb6e2cf5-d98d-4f61-9344-5d84054be5bd,2025-10-03,2025-10-10,SFO,ORD,FARE599,PT1H59M,7,1,0,0,108.14,151.21,4,978,2025-10-10T05:45:00,2025-10-10T07:44:00,United,UA,business
3c2d6791-d683-4937-9a84-12a60e3a37dd,2025-10-03,2025-10-06,MIA,DFW,FARE550,PT4H34M,3,1,0,0,236.19,256.32,7,856,2025-10-06T10:30:00,2025-10-06T15:04:00,American Airlines,AA,business
b5ff6eaf-c873-4e1e-8ea2-2b791130d7c8,2025-10-03,2025-10-09,MIA,DFW,FARE652,PT2H40M,6,1,0,0,398.16,436.53000000000003,2,1733,2025-10-09T19:45:00,2025-10-09T22:25:00,Delta,DL,business
b42726d6-efbb-4c2e-b6eb-bc7d3154d53b,2025-10-03,2025-10-18,MIA,DFW,FARE410,PT4H57M,15,0,1,0,124.17,159.45,6,824,2025-10-18T11:15:00,2025-10-18T16:12:00,JetBlue Airways,B6,coach
07185df0-96d0-49e5-8c65-0d19e08e33f1,2025-10-04,2025-10-25,ATL,BOS,FARE123,PT4H20M,21,1,0,0,200.03,237.59,2,1402,2025-10-25T11:00:00,2025-10-25T15:20:00,JetBlue Airways,B6,business
870439cd-6fb6-4f0f-9b57-46c350769db7,2025-10-04,2025-10-31,ATL,BOS,FARE105,PT4H53M,27,0,0,1,405.1,450.02000000000004,7,1614,2025-10-31T12:15:00,2025-10-31T17:08:00,United,UA,business
3415a938-a65e-4c7d-86d5-c645d4e6401f,2025-10-04,2025-11-01,ATL,BOS,FARE169,PT2H19M,28,1,1,1,493.07,537.67,3,689,2025-11-01T12:15:00,2025-11-01T14:34:00,JetBlue Airways,B6,coach
f7662690-d07e-42b3-9f16-851ef2ad9d1e,2025-10-04,2025-10-12,LAX,JFK,FARE907,PT4H47M,8,1,0,0,469.56,512.45,10,1767,2025-10-12T13:45:00,2025-10-12T18:32:00,American Airlines,AA,business
10df9870-814f-4e83-8bdf-1732ed08fab0,2025-10-04,2025-10-23,LAX,JFK,FARE197,PT5H53M,19,1,0,0,244.04,274.19,5,1188,2025-10-23T14:15:00,2025-10-23T20:08:00,American Airlines,AA,business
0246abb8-5f16-4f8e-9861-ac0131dc46f1,2025-10-04,2025-10-22,LAX,JFK,FARE164,PT1H37M,18,1,0,0,125.9,151.59,5,1918,2025-10-22T18:00:00,2025-10-22T19:37:00,American Airlines,AA,coach
616fff45-cbbd-4191-9ae8-c8885b7d43f7,2025-10-04,2025-10-10,SFO,ORD,FARE572,PT5H12M,6,1,1,0,297.23,330.07000000000005,5,1367,2025-10-10T05:00:00,2025-10-10T10:12:00,Delta,DL,business
7a8e2219-6f0a-4cd2-9241-72571257c2bd,2025-10-04,2025-10-27,SFO,ORD,FARE942,PT5H9M,23,1,1,0,193.46,229.62,2,1017,2025-10-27T16:45:00,2025-10-27T21:54:00,JetBlue Airways,B6,business
7ed5eb75-4b9a-4ef6-9157-12f950ed5b70,2025-10-04,2025-11-02,SFO,ORD,FARE653,PT4H11M,29,1,0,0,370.97,415.61,2,511,2025-11-02T20:00:00,2025-11-03T00:11:00,American Airlines,AA,business
74873a33-1272-4c85-9a71-d0b846c38257,2025-10-04,2025-11-02,MIA,DFW,FARE831,PT5H8M,29,1,1,0,402.35,427.49,8,1550,2025-11-02T20:30:00,2025-11-03T01:38:00,Delta,DL,coach
cfc9c1d1-de82-4d7a-a42e-1c786f23bf78,2025-10-04,2025-10-29,MIA,DFW,FARE870,PT5H18M,25,1,0,0,356.78,385.73999999999995,9,332,2025-10-29T17:00:00,2025-10-29T22:18:00,JetBlue Airways,B6,business
702a48c0-3050-444b-9127-4c0db2c393f3,2025-10-04,2025-10-14,MIA,DFW,FARE908,PT2H1M,10,1,1,1,474.47,517.6600000000001,3,474,2025-10-14T05:30:00,2025-10-14T07:31:00,United,UA,business
a3cc4912-7601-486f-9984-daae8cae2b3f,2025-10-05,2025-10-29,ATL,BOS,FARE424,PT3H51M,24,0,1,1,104.56,143.43,6,1467,2025-10-29T18:45:00,2025-10-29T22:36:00,JetBlue Airways,B6,coach
5c47cb81-83ad-4e44-963f-a450406308ae,2025-10-05,2025-11-04,ATL,BOS,FARE587,PT3H48M,30,0,1,0,155.86,199.58,8,1336,2025-11-04T13:00:00,2025-11-04T16:48:00,United,UA,coach
3e441b1e-ce93-4ffe-83f2-dce73f5fd116,2025-10-05,2025-10-26,ATL,BOS,FARE284,PT2H47M,21,0,1,1,243.35,288.85,9,1193,2025-10-26T19:00:00,2025-10-26T21:47:00,JetBlue Airways,B6,business
78c3a035-f1bb-46b9-bba0-c955390202c8,2025-10-05,2025-11-03,LAX,JFK,FARE132,PT4H18M,29,1,0,0,337.34,359.87,2,1146,2025-11-03T10:30:00,2025-11-03T14:48:00,JetBlue Airways,B6,coach
36cda065-fd2c-4f9d-a23a-cafff242fb65,2025-10-05,2025-10-15,LAX,JFK,FARE958,PT3H1M,10,0,1,0,411.17,442.92,4,320,2025-10-15T20:15:00,2025-10-15T23:16:00,United,UA,business
0f5d3584-3860-48e7-870e-d447fee78f60,2025-10-05,2025-10-07,LAX,JFK,FARE149,PT3H17M,2,1,1,1,115.31,141.69,9,1442,2025-10-07T13:45:00,2025-10-07T17:02:00,United,UA,business
